日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2024-04-08,2503.78,2444.85,2519.45,2444.79,-2.86,-71.86,91084112,113319463304.0,2.97,2.15
2024-04-09,2437.61,2532.58,2532.6,2437.61,3.59,87.73,87530671,116115047513.0,3.89,2.06
2024-04-10,2531.88,2485.91,2532.25,2464.45,-1.84,-46.67,86742720,108458765372.0,2.68,2.04
2024-04-11,2465.07,2474.56,2506.51,2451.71,-0.46,-11.35,81323588,102902747903.0,2.2,1.92
2024-04-12,2470.46,2430.29,2477.87,2426.56,-1.79,-44.27,77604179,95792537607.0,2.07,1.83
2024-04-15,2413.89,2338.36,2435.49,2307.5,-3.78,-91.93,90668525,109267852159.0,5.27,2.14
2024-04-16,2309.17,2166.98,2309.17,2166.51,-7.33,-171.38,86821996,99954044407.0,6.1,2.05
2024-04-17,2184.27,2299.56,2299.81,2184.27,6.12,132.58,80579681,91965310402.0,5.33,1.9
2024-04-18,2297.12,2297.59,2324.2,2258.69,-0.09,-1.97,78857709,97783554195.0,2.85,1.86
2024-04-19,2282.65,2270.72,2304.87,2255.47,-1.17,-26.87,75290420,90239011130.0,2.15,1.77
2024-04-22,2256.47,2242.09,2272.54,2220.49,-1.26,-28.63,66581175,78949552049.0,2.29,1.57
2024-04-23,2235.79,2239.5,2260.31,2228.65,-0.12,-2.59,63887915,72914520414.0,1.41,1.51
2024-04-24,2238.84,2270.83,2270.83,2227.66,1.4,31.33,61212903,72529639118.0,1.93,1.44
2024-04-25,2261.25,2293.98,2314.18,2255.92,1.02,23.15,65298225,80724195274.0,2.57,1.54
2024-04-26,2283.47,2328.39,2333.47,2278.63,1.5,34.41,82717598,101549932756.0,2.39,1.95
2024-04-29,2334.73,2415.2,2416.59,2334.73,3.73,86.81,90857295,124064895406.0,3.52,2.14
2024-04-30,2416.89,2394.83,2425.18,2383.42,-0.84,-20.37,83403790,103599069256.0,1.73,1.97
2024-05-06,2425.49,2459.9,2459.92,2425.49,2.72,65.07,81358021,111664046936.0,1.44,1.92
2024-05-07,2458.93,2473.11,2473.14,2448.66,0.54,13.21,69970288,91447992401.0,1.0,1.65
2024-05-08,2464.67,2433.55,2464.67,2430.86,-1.6,-39.56,64818502,81018671653.0,1.37,1.53
2024-05-09,2448.72,2499.13,2513.49,2448.72,2.69,65.58,76025985,107094665811.0,2.66,1.79
2024-05-10,2496.17,2455.68,2499.18,2447.56,-1.74,-43.45,71042624,94683558857.0,2.07,1.67
2024-05-13,2428.64,2398.26,2428.64,2391.21,-2.34,-57.42,66001894,83575305058.0,1.52,1.56
2024-05-14,2400.22,2399.13,2422.88,2391.26,0.04,0.87,63027082,71212831014.0,1.32,1.49
2024-05-15,2393.83,2381.09,2404.62,2378.46,-0.75,-18.04,58420818,67732916779.0,1.09,1.38
2024-05-16,2384.42,2383.16,2404.74,2377.27,0.09,2.07,59967344,69557615521.0,1.15,1.41
2024-05-17,2380.18,2416.34,2416.34,2368.48,1.39,33.18,56273835,73015535563.0,2.01,1.33
2024-05-20,2417.99,2419.94,2434.29,2409.9,0.15,3.6,70927232,87487207854.0,1.01,1.67
2024-05-21,2415.35,2393.56,2419.63,2384.28,-1.09,-26.38,63611953,75598977461.0,1.46,1.5
2024-05-22,2392.33,2419.33,2421.02,2389.54,1.08,25.77,61055345,82278395752.0,1.32,1.44
2024-05-23,2407.41,2365.09,2407.41,2359.94,-2.24,-54.24,61805455,77060798933.0,1.96,1.46
2024-05-24,2358.93,2339.62,2377.31,2339.62,-1.08,-25.47,50351849,65088298405.0,1.59,1.19
2024-05-27,2339.51,2352.61,2352.94,2306.92,0.56,12.99,51769533,66130308897.0,1.97,1.22
2024-05-28,2345.7,2326.71,2357.94,2324.5,-1.1,-25.9,50376105,63818335817.0,1.42,1.19
2024-05-29,2320.24,2348.5,2360.88,2320.24,0.94,21.79,56449590,76126633867.0,1.75,1.33
2024-05-30,2343.04,2332.2,2360.42,2329.27,-0.69,-16.3,59027415,71273226796.0,1.33,1.39
2024-05-31,2327.21,2332.62,2349.07,2327.21,0.02,0.42,53939512,66384565122.0,0.94,1.27
2024-06-03,2324.74,2279.59,2325.04,2261.66,-2.27,-53.03,60927057,74791809348.0,2.72,1.44
2024-06-04,2267.8,2265.56,2267.84,2233.06,-0.62,-14.03,54308363,66013177102.0,1.53,1.28
2024-06-05,2254.24,2222.2,2262.12,2222.2,-1.91,-43.36,51192216,61151392201.0,1.76,1.21
2024-06-06,2222.08,2142.84,2237.66,2132.55,-3.57,-79.36,61640378,72946899803.0,4.73,1.45
2024-06-07,2158.53,2171.74,2186.1,2138.06,1.35,28.9,49722805,68559961425.0,2.24,1.17
2024-06-11,2161.32,2189.35,2190.97,2132.05,0.81,17.61,44045996,63107874782.0,2.71,1.04
2024-06-12,2186.89,2212.87,2216.31,2186.12,1.07,23.52,41298078,58374562265.0,1.38,0.97
2024-06-13,2213.67,2204.84,2224.6,2201.85,-0.36,-8.03,46047216,68575877718.0,1.03,1.09
2024-06-14,2199.97,2205.86,2211.17,2179.63,0.05,1.02,49280152,75511937082.0,1.43,1.16
2024-06-17,2195.9,2215.7,2225.26,2189.09,0.45,9.84,49332407,77278363335.0,1.64,1.16
2024-06-18,2218.33,2243.07,2243.96,2213.53,1.24,27.37,56508683,65379004522.0,1.37,1.33
2024-06-19,2245.47,2225.53,2251.59,2218.61,-0.78,-17.54,48082897,58663301185.0,1.47,1.13
2024-06-20,2220.85,2175.4,2229.41,2173.99,-2.25,-50.13,51133609,60776081330.0,2.49,1.21
2024-06-21,2167.31,2162.23,2181.93,2150.5,-0.61,-13.17,43834525,52582983924.0,1.44,1.03
2024-06-24,2146.03,2082.47,2146.03,2080.26,-3.69,-79.76,47784605,59836169231.0,3.04,1.13
2024-06-25,2084.28,2079.49,2102.63,2064.45,-0.14,-2.98,40996362,56698585952.0,1.83,0.97
2024-06-26,2073.86,2144.81,2144.81,2053.74,3.14,65.32,44409157,56598276049.0,4.38,1.05
2024-06-27,2135.48,2097.4,2143.28,2097.4,-2.21,-47.41,40625916,52393951697.0,2.14,0.96
2024-06-28,2092.56,2107.16,2138.08,2090.03,0.47,9.76,45435398,60082209077.0,2.29,1.07
2024-07-01,2106.2,2117.7,2122.29,2077.64,0.5,10.54,44501509,60302346586.0,2.12,1.05
2024-07-02,2115.76,2108.23,2126.33,2100.41,-0.45,-9.47,44224944,55713497553.0,1.22,1.04
2024-07-03,2107.15,2103.54,2122.43,2091.25,-0.22,-4.69,40457080,50056203375.0,1.48,0.95
2024-07-04,2100.65,2048.96,2106.96,2045.1,-2.59,-54.58,41937045,49286533741.0,2.94,0.99
2024-07-05,2043.9,2061.78,2069.75,2019.56,0.63,12.82,37550268,44979130432.0,2.45,0.89
2024-07-08,2055.5,2009.54,2055.63,2003.69,-2.53,-52.24,39556260,47758292887.0,2.52,0.93
2024-07-09,2004.97,2048.34,2053.14,1979.74,1.93,38.8,52638041,67973501948.0,3.65,1.24
2024-07-10,2039.95,2036.38,2067.71,2033.32,-0.58,-11.96,49405776,66276905395.0,1.68,1.16
2024-07-11,2066.92,2114.97,2114.97,2066.92,3.86,78.59,66408766,85907602906.0,2.36,1.57
2024-07-12,2111.78,2107.93,2117.89,2100.84,-0.33,-7.04,55961657,73830729459.0,0.81,1.32
2024-07-15,2102.12,2072.07,2102.48,2067.29,-1.7,-35.86,46715627,55784423600.0,1.67,1.1
2024-07-16,2068.22,2079.84,2083.75,2059.81,0.37,7.77,47380066,65211170140.0,1.16,1.12
2024-07-17,2081.23,2058.23,2084.02,2056.75,-1.04,-21.61,47245774,62217215737.0,1.31,1.11
2024-07-18,2043.87,2048.88,2055.56,2009.23,-0.45,-9.35,46984328,63324337729.0,2.25,1.11
2024-07-19,2038.89,2059.2,2073.6,2032.79,0.5,10.32,44127437,61223667182.0,1.99,1.04
2024-07-22,2058.18,2059.19,2068.04,2047.91,0.0,-0.01,42557390,56918925255.0,0.98,1.0
2024-07-23,2060.69,2010.75,2067.84,2010.75,-2.35,-48.44,48533164,60162406684.0,2.77,1.14
2024-07-24,2003.69,1975.46,2016.91,1974.0,-1.76,-35.29,45769971,54685991657.0,2.13,1.08
2024-07-25,1966.39,1993.23,2013.5,1959.69,0.9,17.77,43913875,53621829237.0,2.72,1.04
2024-07-26,1996.48,2028.42,2035.0,1996.48,1.77,35.19,45263869,58891731729.0,1.93,1.07
2024-07-29,2031.57,2021.17,2031.94,2007.01,-0.36,-7.25,41200971,48795586732.0,1.23,0.97
2024-07-30,2014.36,2028.71,2034.54,2003.94,0.37,7.54,39520362,45255565131.0,1.51,0.93
2024-07-31,2027.44,2099.37,2099.42,2018.95,3.48,70.66,57445543,68811484530.0,3.97,1.35
2024-08-01,2099.35,2096.09,2112.15,2085.03,-0.16,-3.28,49115334,60946151591.0,1.29,1.16
2024-08-02,2080.26,2061.63,2099.32,2059.62,-1.64,-34.46,43523679,53667875069.0,1.89,1.03
2024-08-05,2047.02,2001.88,2076.34,2001.88,-2.9,-59.75,49776595,60004060278.0,3.61,1.17
2024-08-06,2020.31,2036.72,2039.1,2013.98,1.74,34.84,42816353,50950310488.0,1.25,1.01
2024-08-07,2035.86,2035.73,2047.47,2023.01,-0.05,-0.99,40462775,45877222144.0,1.2,0.95
2024-08-08,2027.9,2028.74,2042.95,2001.39,-0.34,-6.99,40747217,45657797268.0,2.04,0.96
2024-08-09,2037.03,2010.93,2048.67,2010.93,-0.88,-17.81,39489222,41981157561.0,1.86,0.93
2024-08-12,2009.02,1990.38,2011.2,1983.43,-1.02,-20.55,34576341,35787825484.0,1.38,0.82
2024-08-13,1989.14,2011.46,2011.46,1974.6,1.06,21.08,38597885,41189127970.0,1.85,0.91
2024-08-14,2010.74,1994.52,2016.06,1994.16,-0.84,-16.94,37194086,38121202112.0,1.09,0.88
2024-08-15,1987.45,2010.29,2021.42,1974.73,0.79,15.77,44210816,44983660617.0,2.34,1.04
2024-08-16,2014.08,1993.94,2017.35,1993.06,-0.81,-16.35,42172249,42924567019.0,1.21,0.99
2024-08-19,1989.52,1985.86,2009.9,1980.23,-0.41,-8.08,43495410,42856953226.0,1.49,1.03
2024-08-20,1986.38,1961.4,1997.28,1954.84,-1.23,-24.46,49453565,48322467949.0,2.14,1.17
2024-08-21,1956.56,1977.02,1987.98,1950.82,0.8,15.62,45431114,48367137241.0,1.89,1.07
2024-08-22,1976.6,1953.6,1982.21,1950.81,-1.18,-23.42,46169521,52930231547.0,1.59,1.09
2024-08-23,1944.32,1936.01,1948.57,1920.82,-0.9,-17.59,44617942,49112267431.0,1.42,1.05
2024-08-26,1935.96,1981.29,1989.35,1935.96,2.34,45.28,49368745,54688331861.0,2.76,1.16
2024-08-27,1973.38,1940.45,1973.38,1936.41,-2.06,-40.84,43868579,45043067322.0,1.87,1.03
2024-08-28,1935.84,1948.5,1964.07,1930.56,0.41,8.05,40881969,42730930466.0,1.73,0.96
2024-08-29,1939.05,1988.53,1994.17,1936.71,2.05,40.03,51546549,57566439205.0,2.95,1.22
2024-08-30,1986.49,2025.27,2050.72,1985.41,1.85,36.74,69533456,82371010829.0,3.28,1.64
2024-09-02,2026.38,1997.32,2037.25,1997.11,-1.38,-27.95,59993643,62916163061.0,1.98,1.41
2024-09-03,1996.24,2031.58,2040.14,1995.04,1.72,34.26,54086246,60923673774.0,2.26,1.27
2024-09-04,2019.25,2039.55,2058.38,2016.56,0.39,7.97,62285682,67104625713.0,2.06,1.47
2024-09-05,2035.96,2039.78,2053.8,2028.68,0.01,0.23,55269183,58581063351.0,1.23,1.3
2024-09-06,2036.35,1996.62,2037.22,1995.67,-2.12,-43.16,52202491,53340338545.0,2.04,1.23
2024-09-09,1984.46,1983.6,2002.54,1974.33,-0.65,-13.02,44015729,48676235055.0,1.41,1.04
2024-09-10,1984.47,1991.78,1998.33,1957.36,0.41,8.18,46145666,48647383973.0,2.07,1.09
2024-09-11,1986.36,2012.7,2024.71,1984.55,1.05,20.92,52478323,65759731706.0,2.02,1.24
2024-09-12,2010.15,2000.44,2035.18,2000.44,-0.61,-12.26,52097319,58541856759.0,1.73,1.23
2024-09-13,2001.44,1955.88,2005.15,1955.88,-2.23,-44.56,47270868,51306047389.0,2.46,1.11
2024-09-18,1953.73,1931.01,1957.45,1906.92,-1.27,-24.87,42157782,42802644419.0,2.58,0.99
2024-09-19,1941.24,1970.88,1985.11,1927.57,2.06,39.87,51857576,53506401700.0,2.98,1.22
2024-09-20,1971.29,1953.88,1971.29,1942.77,-0.86,-17.0,46422188,48715459021.0,1.45,1.09
2024-09-23,1950.95,1953.33,1968.29,1940.4,-0.03,-0.55,41651392,45594288361.0,1.43,0.98
2024-09-24,1960.82,2031.53,2031.53,1956.93,4.0,78.2,73375291,87534991492.0,3.82,1.73
2024-09-25,2049.58,2055.33,2097.98,2049.58,1.17,23.8,84946912,103041983903.0,2.38,2.0
2024-09-26,2051.33,2116.43,2116.43,2046.95,2.97,61.1,74633507,89301634391.0,3.38,1.76
2024-09-27,2147.19,2247.25,2264.77,2147.19,6.18,130.82,104263853,146486147884.0,5.56,2.46
2024-09-30,2349.06,2517.07,2527.78,2308.5,12.01,269.82,172490021,249067832991.0,9.76,4.07
2024-10-08,2858.86,2766.58,2858.86,2585.44,9.91,249.51,206979054,342234631577.0,10.86,4.88
2024-10-09,2685.61,2502.21,2687.17,2502.21,-9.56,-264.37,157257529,261604810092.0,6.69,3.71
2024-10-10,2520.82,2487.76,2572.62,2458.24,-0.58,-14.45,111535984,177988098351.0,4.57,2.63
2024-10-11,2476.24,2371.9,2476.24,2342.55,-4.66,-115.86,92631286,136266345996.0,5.37,2.18
2024-10-14,2382.32,2441.55,2443.21,2346.21,2.94,69.65,87825076,129576082405.0,4.09,2.07
2024-10-15,2429.31,2401.36,2470.17,2400.6,-1.65,-40.19,86726571,126690022385.0,2.85,2.04
2024-10-16,2367.72,2399.89,2428.9,2365.38,-0.06,-1.47,79676009,109087228329.0,2.65,1.88
2024-10-17,2416.35,2387.98,2438.99,2387.86,-0.5,-11.91,86527822,112410808222.0,2.13,2.04
2024-10-18,2382.63,2486.14,2533.02,2382.63,4.11,98.16,114808152,176462036053.0,6.3,2.71
2024-10-21,2507.8,2542.29,2578.43,2507.57,2.26,56.15,111345387,184593171018.0,2.85,2.62
2024-10-22,2540.29,2575.54,2585.68,2522.63,1.31,33.25,103788151,156560545823.0,2.48,2.45
2024-10-23,2574.95,2606.56,2632.09,2561.67,1.2,31.02,125483566,188079954485.0,2.73,2.96
2024-10-24,2594.69,2583.3,2601.41,2566.13,-0.89,-23.26,106499812,151381882885.0,1.35,2.51
2024-10-25,2597.86,2685.1,2711.35,2597.86,3.94,101.8,134503487,208202974751.0,4.39,3.17
2024-10-28,2689.63,2723.16,2723.16,2670.71,1.42,38.06,123116364,171757782707.0,1.95,2.9
2024-10-29,2732.71,2667.92,2745.87,2666.93,-2.03,-55.24,126122602,175911286563.0,2.9,2.97
2024-10-30,2654.16,2660.76,2689.12,2630.53,-0.27,-7.16,104786097,149729412670.0,2.2,2.47
2024-10-31,2662.94,2700.39,2712.74,2649.7,1.49,39.63,121413055,180714172071.0,2.37,2.86
2024-11-01,2691.69,2622.6,2714.24,2615.47,-2.88,-77.79,152842933,221065873991.0,3.66,3.6
2024-11-04,2623.51,2687.9,2687.9,2617.22,2.49,65.3,114431730,174135770177.0,2.7,2.7
2024-11-05,2691.44,2784.39,2785.42,2687.84,3.59,96.49,148266859,233095152557.0,3.63,3.49
2024-11-06,2802.0,2826.4,2873.3,2802.0,1.51,42.01,160275294,266161511613.0,2.56,3.78
2024-11-07,2825.1,2889.32,2889.32,2822.38,2.23,62.92,151098498,232166432863.0,2.37,3.56
2024-11-08,2926.25,2918.47,2966.71,2909.11,1.01,29.15,169005759,261780514714.0,1.99,3.98
2024-11-11,2907.27,3037.09,3037.09,2906.82,4.06,118.62,165412959,280519663624.0,4.46,3.9
2024-11-12,3056.3,2998.61,3075.0,2969.64,-1.27,-38.48,178304112,316828902802.0,3.47,4.2
2024-11-13,2982.92,3026.66,3027.02,2938.88,0.94,28.05,131737597,227177743026.0,2.94,3.11
2024-11-14,3032.14,2930.78,3045.68,2928.64,-3.17,-95.88,124419744,210912466922.0,3.87,2.93
2024-11-15,2905.08,2870.28,2950.68,2870.13,-2.06,-60.5,122915972,198785316741.0,2.75,2.9
2024-11-18,2890.18,2803.16,2906.7,2785.81,-2.34,-67.12,117681122,176855192591.0,4.21,2.77
2024-11-19,2795.8,2898.98,2898.98,2770.98,3.42,95.82,117715673,180927477862.0,4.57,2.77
2024-11-20,2889.56,2971.0,2982.46,2885.42,2.48,72.02,126889899,196206704766.0,3.35,2.99
2024-11-21,2964.2,2975.9,3000.35,2945.45,0.16,4.9,122854215,184461009928.0,1.85,2.9
2024-11-22,2963.82,2871.06,2989.64,2871.04,-3.52,-104.84,137453059,197242813813.0,3.99,3.24
2024-11-25,2880.53,2937.26,2942.6,2873.52,2.31,66.2,127126908,183292658787.0,2.41,3.0
2024-11-26,2926.48,2856.53,2929.17,2854.72,-2.75,-80.73,105280022,148662454584.0,2.53,2.48
2024-11-27,2835.7,2902.09,2902.09,2779.24,1.59,45.56,109424008,153366329999.0,4.3,2.58
2024-11-28,2901.95,2891.11,2933.02,2887.46,-0.38,-10.98,105731642,146977663055.0,1.57,2.49
2024-11-29,2881.69,2924.47,2946.41,2849.87,1.15,33.36,111868715,157804803432.0,3.34,2.64
2024-12-02,2924.43,2991.57,2994.16,2915.52,2.29,67.1,122227457,164675032014.0,2.69,2.88
2024-12-03,2999.19,2988.83,3002.3,2959.71,-0.09,-2.74,116120774,156436999000.0,1.42,2.74
2024-12-04,2988.61,2939.72,2990.43,2925.93,-1.64,-49.11,111211740,152461216612.0,2.16,2.62
2024-12-05,2929.91,2975.11,2980.57,2929.91,1.2,35.39,97647747,129781879619.0,1.72,2.3
2024-12-06,2976.84,3000.13,3010.0,2938.6,0.84,25.02,109948136,146222114356.0,2.4,2.59
2024-12-09,2994.35,2989.85,3016.63,2964.3,-0.34,-10.28,105607673,130440949905.0,1.74,2.49
2024-12-10,3076.67,3003.4,3084.11,2998.67,0.45,13.55,124647772,174476491619.0,2.86,2.94
2024-12-11,2997.46,3022.79,3023.98,2997.35,0.65,19.39,95324789,127337385228.0,0.89,2.25
2024-12-12,3022.69,3037.17,3038.27,2988.11,0.48,14.38,108088236,141133699181.0,1.66,2.55
2024-12-13,3018.28,2971.45,3018.28,2971.08,-2.16,-65.72,119941602,156217617858.0,1.55,2.83
2024-12-16,2968.46,2933.32,2975.28,2918.77,-1.28,-38.13,97184950,123580277115.0,1.9,2.29
2024-12-17,2928.75,2854.69,2932.94,2849.81,-2.68,-78.63,91480243,129227030213.0,2.83,2.16
2024-12-18,2858.74,2861.55,2888.97,2829.91,0.24,6.86,83121219,116114103760.0,2.07,1.96
2024-12-19,2832.18,2866.7,2874.83,2820.64,0.18,5.15,85403567,123981182982.0,1.89,2.01
2024-12-20,2864.96,2896.07,2918.8,2864.41,1.02,29.37,85840827,126974795508.0,1.9,2.02
2024-12-23,2891.72,2793.06,2896.24,2787.67,-3.56,-103.01,91885950,123364006955.0,3.75,2.17
2024-12-24,2800.11,2825.66,2833.36,2779.9,1.17,32.6,83314512,115943108891.0,1.91,1.96
2024-12-25,2819.57,2758.99,2822.38,2737.29,-2.36,-66.67,76697670,104399241943.0,3.01,1.81
2024-12-26,2758.22,2793.57,2811.48,2758.22,1.25,34.58,72989817,106570183088.0,1.93,1.72
2024-12-27,2797.42,2807.48,2841.05,2789.92,0.5,13.91,81126658,116606928683.0,1.83,1.91
2024-12-30,2800.69,2777.52,2801.95,2758.81,-1.07,-29.96,74284683,107709357131.0,1.54,1.75
2024-12-31,2778.97,2704.85,2786.79,2702.01,-2.62,-72.67,79277663,115660277190.0,3.05,1.87
2025-01-02,2704.83,2653.12,2731.04,2630.14,-1.91,-51.73,81615861,120078741063.0,3.73,1.92
2025-01-03,2658.78,2565.8,2667.87,2563.25,-3.29,-87.32,86149654,110138909102.0,3.94,2.03
2025-01-06,2560.77,2571.28,2599.87,2517.27,0.21,5.48,79800618,96777759638.0,3.22,1.88
2025-01-07,2570.44,2630.21,2630.21,2565.6,2.29,58.93,75870187,101931032621.0,2.51,1.79
2025-01-08,2619.04,2610.32,2629.76,2535.98,-0.76,-19.89,84428328,108828388216.0,3.57,1.99
2025-01-09,2597.59,2630.88,2646.38,2596.4,0.79,20.56,71800088,99718859407.0,1.91,1.69
2025-01-10,2628.29,2562.49,2655.24,2562.49,-2.6,-68.39,74721467,99587284897.0,3.53,1.76
2025-01-13,2532.27,2571.49,2592.73,2510.7,0.35,9.0,64183351,86844461066.0,3.2,1.51
2025-01-14,2581.54,2694.39,2694.39,2580.86,4.78,122.9,86193371,122189905561.0,4.41,2.03
2025-01-15,2692.88,2680.3,2705.47,2668.81,-0.52,-14.09,74967005,99461627320.0,1.36,1.77
2025-01-16,2692.5,2695.29,2737.27,2669.51,0.56,14.99,78004813,104598499182.0,2.53,1.84
2025-01-17,2686.56,2699.43,2716.11,2670.12,0.15,4.14,72102878,101475464658.0,1.71,1.7
2025-01-20,2717.08,2730.35,2743.43,2700.99,1.15,30.92,71769770,111857421433.0,1.57,1.69
2025-01-21,2742.71,2715.71,2744.92,2689.41,-0.54,-14.64,67314621,100336699515.0,2.03,1.59
2025-01-22,2704.05,2685.13,2704.75,2675.05,-1.13,-30.58,61513021,92254548132.0,1.09,1.45
2025-01-23,2711.85,2666.93,2739.41,2666.93,-0.68,-18.2,73696259,105757774972.0,2.7,1.74
2025-01-24,2659.72,2697.35,2700.03,2655.56,1.14,30.42,64254228,95935357219.0,1.67,1.51
2025-01-27,2703.34,2655.5,2719.34,2655.5,-1.55,-41.85,58011345,82051080718.0,2.37,1.37
2025-02-05,2675.64,2683.15,2696.28,2662.29,1.04,27.65,63931236,94556258697.0,1.28,1.51
2025-02-06,2677.4,2757.93,2757.93,2669.26,2.79,74.78,82036016,137131513330.0,3.3,1.93
2025-02-07,2757.94,2794.56,2819.22,2756.49,1.33,36.63,103435252,171110957003.0,2.27,2.44
2025-02-10,2800.56,2821.4,2821.57,2779.48,0.96,26.84,94359352,144859921268.0,1.51,2.22
2025-02-11,2821.95,2807.01,2821.95,2781.4,-0.51,-14.39,88048167,129024006706.0,1.44,2.08
2025-02-12,2801.03,2850.47,2850.47,2799.98,1.55,43.46,96492701,146050823451.0,1.8,2.27
2025-02-13,2849.48,2830.75,2873.6,2830.75,-0.69,-19.72,103755041,160191671766.0,1.5,2.45
2025-02-14,2824.89,2832.24,2855.82,2820.0,0.05,1.49,95281434,148970645311.0,1.27,2.25
2025-02-17,2834.11,2844.25,2847.28,2817.09,0.42,12.01,95570881,144235284795.0,1.07,2.25
2025-02-18,2851.39,2816.88,2880.57,2804.93,-0.96,-27.37,102894132,157803767630.0,2.66,2.43
2025-02-19,2807.1,2880.4,2880.4,2802.33,2.25,63.52,93604097,147266398867.0,2.77,2.21
2025-02-20,2878.15,2904.64,2908.05,2865.96,0.84,24.24,96131232,143510964591.0,1.46,2.27
2025-02-21,2904.36,2945.73,2946.04,2898.25,1.41,41.09,135630028,207522282717.0,1.65,3.2
2025-02-24,2945.28,2953.92,2970.77,2923.88,0.28,8.19,125097820,192587456985.0,1.59,2.95
2025-02-25,2919.74,2952.77,2983.27,2915.0,-0.04,-1.15,109527352,176070676710.0,2.31,2.58
2025-02-26,2962.94,3002.79,3014.89,2962.94,1.69,50.02,120018107,183206660769.0,1.76,2.83
2025-02-27,3007.49,3023.52,3028.43,2976.24,0.69,20.73,120635382,195484633076.0,1.74,2.84
2025-02-28,3010.83,2937.34,3011.92,2932.03,-2.85,-86.18,118414247,190113748705.0,2.64,2.79
2025-03-03,2955.24,3014.62,3059.52,2955.24,2.63,77.28,127891968,211557298486.0,3.55,3.01
2025-03-04,2977.78,3005.21,3007.39,2962.74,-0.31,-9.41,101569483,169194886933.0,1.48,2.39
2025-03-05,2996.93,3002.14,3002.24,2960.64,-0.1,-3.07,93022200,137389990141.0,1.38,2.19
2025-03-06,3012.94,3044.95,3051.76,3008.17,1.43,42.81,110593649,169228994892.0,1.45,2.61
2025-03-07,3033.45,3019.89,3055.69,3000.93,-0.82,-25.06,106685075,159360552186.0,1.8,2.51
2025-03-10,3023.82,3044.85,3045.54,3016.12,0.83,24.96,86881865,134830279754.0,0.97,2.05
2025-03-11,3008.4,3060.66,3060.66,3002.89,0.52,15.81,96026586,137875449613.0,1.9,2.26
2025-03-12,3071.73,3069.22,3087.81,3060.6,0.28,8.56,101451158,154114156290.0,0.89,2.39
2025-03-13,3067.22,3037.58,3080.83,3006.92,-1.03,-31.64,99861561,148801198169.0,2.41,2.35
2025-03-14,3035.85,3078.29,3080.48,3005.59,1.34,40.71,101051561,156589659562.0,2.47,2.38
2025-03-17,3084.85,3096.17,3107.39,3072.71,0.58,17.88,93325385,141147992470.0,1.13,2.2
2025-03-18,3105.58,3117.74,3134.87,3104.27,0.7,21.57,94914152,143580172466.0,0.99,2.24
2025-03-19,3107.67,3086.75,3107.74,3074.35,-0.99,-30.99,85630758,134806260303.0,1.07,2.02
2025-03-20,3082.12,3075.17,3104.46,3071.81,-0.38,-11.58,86041386,121877693411.0,1.06,2.03
2025-03-21,3062.93,3012.53,3071.47,3003.59,-2.04,-62.64,93735811,138628632320.0,2.21,2.21
2025-03-24,3011.35,2969.49,3015.89,2907.24,-1.43,-43.04,93402820,127522978350.0,3.61,2.2
2025-03-25,2965.42,2973.06,2991.05,2940.2,0.12,3.57,80758997,112383244146.0,1.71,1.9
2025-03-26,2965.76,3000.79,3017.58,2965.55,0.93,27.73,81173325,104918475221.0,1.75,1.91
2025-03-27,2987.75,2979.82,3016.15,2951.91,-0.7,-20.97,80508571,107379617749.0,2.14,1.9
2025-03-28,2975.4,2927.08,2984.05,2925.78,-1.77,-52.74,71562433,94330447012.0,1.96,1.69
2025-03-31,2907.13,2885.23,2907.13,2847.33,-1.43,-41.85,71030332,96890214552.0,2.04,1.67
2025-04-01,2892.31,2912.73,2924.75,2892.31,0.95,27.5,57515871,85371517852.0,1.12,1.36
2025-04-02,2909.5,2915.89,2940.74,2905.04,0.11,3.16,53013930,76611312118.0,1.23,1.25
2025-04-03,2882.83,2879.52,2920.24,2857.08,-1.25,-36.37,58587538,87278542743.0,2.17,1.38
2025-04-07,2690.12,2503.55,2709.47,2482.64,-13.06,-375.97,89956397,141017166158.0,7.88,2.12
2025-04-08,2489.28,2500.79,2563.15,2450.75,-0.11,-2.76,99620971,139284225064.0,4.49,2.35
2025-04-09,2451.74,2557.14,2573.5,2335.62,2.25,56.35,101082751,139783004487.0,9.51,2.38
2025-04-10,2616.3,2620.85,2672.65,2616.3,2.49,63.71,90854183,130953288201.0,2.2,2.14
2025-04-11,2602.12,2655.97,2681.05,2600.41,1.34,35.12,70220324,104774546121.0,3.08,1.66
2025-04-14,2697.44,2701.97,2724.17,2691.92,1.73,46.0,70565484,98533763178.0,1.21,1.66
2025-04-15,2709.04,2712.64,2725.7,2692.28,0.39,10.67,59250263,88790226923.0,1.24,1.4
2025-04-16,2702.78,2666.14,2706.77,2628.15,-1.71,-46.5,58831632,82908929504.0,2.9,1.39
2025-04-17,2652.58,2679.57,2702.82,2651.74,0.5,13.43,52280222,70027258182.0,1.92,1.23
2025-04-18,2674.77,2691.63,2703.7,2657.9,0.45,12.06,53724274,71903231062.0,1.71,1.27
2025-04-21,2689.53,2739.15,2739.15,2676.37,1.77,47.52,55101939,77420509074.0,2.33,1.3
2025-04-22,2734.61,2732.7,2745.32,2718.48,-0.24,-6.45,56248032,77758690268.0,0.98,1.33
